年月,地區,產業別,性別,年齡層,信用卡交易筆數,信用卡交易金額[新台幣]
201710,66000000,行,2,80(含)歲以上,420,451130
201710,66000000,文教康樂,2,未滿20歲,722,1849432
201710,66000000,文教康樂,2,20(含)-25歲,15332,36967198
201710,66000000,文教康樂,2,25(含)-30歲,35407,101964045
201710,66000000,文教康樂,2,30(含)-35歲,36207,125462200
201710,66000000,文教康樂,2,35(含)-40歲,42427,168849472
201710,66000000,文教康樂,2,40(含)-45歲,40106,191051842
201710,66000000,文教康樂,2,45(含)-50歲,36904,198505459
201710,66000000,文教康樂,2,50(含)-55歲,27931,189170756
201710,66000000,文教康樂,2,55(含)-60歲,16368,145606201
201710,66000000,文教康樂,2,60(含)-65歲,8528,92826945
201710,66000000,文教康樂,2,65(含)-70歲,3538,43225837
201710,66000000,文教康樂,2,70(含)-75歲,909,13491527
201710,66000000,文教康樂,2,75(含)-80歲,323,4022110
201710,66000000,文教康樂,2,80(含)歲以上,478,4840857
201710,66000000,百貨,2,未滿20歲,2032,3598734
201710,66000000,百貨,2,20(含)-25歲,37528,93797606
201710,66000000,百貨,2,25(含)-30歲,90264,274566699
201710,66000000,百貨,2,30(含)-35歲,113531,368357683
201710,66000000,百貨,2,35(含)-40歲,135437,443245481
201710,66000000,百貨,2,40(含)-45歲,121920,435997561
201710,66000000,百貨,2,45(含)-50歲,108206,423967150
201710,66000000,百貨,2,50(含)-55歲,77939,353417051
201710,66000000,百貨,2,55(含)-60歲,46799,235498833
201710,66000000,百貨,2,60(含)-65歲,25213,129151859
201710,66000000,百貨,2,65(含)-70歲,11293,54534853
201710,66000000,百貨,2,70(含)-75歲,2692,13107361
201710,66000000,百貨,2,75(含)-80歲,951,4456527
201710,66000000,百貨,2,80(含)歲以上,788,2892768
201710,66000000,其他,2,未滿20歲,939,1269705
201710,66000000,其他,2,20(含)-25歲,18839,40302881
201710,66000000,其他,2,25(含)-30歲,45580,128259089
201710,66000000,其他,2,30(含)-35歲,60547,195337569
201710,66000000,其他,2,35(含)-40歲,77900,271128284
201710,66000000,其他,2,40(含)-45歲,70600,278177169
201710,66000000,其他,2,45(含)-50歲,61969,281600153
201710,66000000,其他,2,50(含)-55歲,46670,233245454
201710,66000000,其他,2,55(含)-60歲,28725,163329576
201710,66000000,其他,2,60(含)-65歲,16349,98322459
201710,66000000,其他,2,65(含)-70歲,7728,46468708
201710,66000000,其他,2,70(含)-75歲,2206,11418249
201710,66000000,其他,2,75(含)-80歲,859,5407520
201710,66000000,其他,2,80(含)歲以上,888,6497270
201710,67000000,食,2,未滿20歲,644,528156
201710,67000000,食,2,20(含)-25歲,10895,10938228
201710,67000000,食,2,25(含)-30歲,26256,32893594
201710,67000000,食,2,30(含)-35歲,41417,57694427
201710,67000000,食,2,35(含)-40歲,59429,82746276
201710,67000000,食,2,40(含)-45歲,62484,78881943
201710,67000000,食,2,45(含)-50歲,58140,70064191
201710,67000000,食,2,50(含)-55歲,48073,60297273
201710,67000000,食,2,55(含)-60歲,32560,42298712
201710,67000000,食,2,60(含)-65歲,19648,24864597
201710,67000000,食,2,65(含)-70歲,9910,11739414
201710,67000000,食,2,70(含)-75歲,3075,3306600
201710,67000000,食,2,75(含)-80歲,1099,1167312
201710,67000000,食,2,80(含)歲以上,604,1056206
201710,67000000,衣,2,未滿20歲,202,354960
201710,67000000,衣,2,20(含)-25歲,3184,5935777
201710,67000000,衣,2,25(含)-30歲,8155,17671949
201710,67000000,衣,2,30(含)-35歲,12248,28023743
201710,67000000,衣,2,35(含)-40歲,15399,35673333
201710,67000000,衣,2,40(含)-45歲,13589,32656548
201710,67000000,衣,2,45(含)-50歲,11424,30594140
201710,67000000,衣,2,50(含)-55歲,8107,24512322
201710,67000000,衣,2,55(含)-60歲,4895,16521677
201710,67000000,衣,2,60(含)-65歲,2411,8627429
201710,67000000,衣,2,65(含)-70歲,867,3353889
201710,67000000,衣,2,70(含)-75歲,181,718509
201710,67000000,衣,2,75(含)-80歲,71,290865
201710,67000000,衣,2,80(含)歲以上,100,463154
201710,67000000,住,2,未滿20歲,69,243445
201710,67000000,住,2,20(含)-25歲,1754,6482578
201710,67000000,住,2,25(含)-30歲,5022,22873873
201710,67000000,住,2,30(含)-35歲,7349,37276905
201710,67000000,住,2,35(含)-40歲,9407,47856273
201710,67000000,住,2,40(含)-45歲,9661,53944871
201710,67000000,住,2,45(含)-50歲,9195,50171265
201710,67000000,住,2,50(含)-55歲,8100,47473829
201710,67000000,住,2,55(含)-60歲,5377,30588216
201710,67000000,住,2,60(含)-65歲,2975,18766562
201710,67000000,住,2,65(含)-70歲,1261,7576076
201710,67000000,住,2,70(含)-75歲,316,1818298
201710,67000000,住,2,75(含)-80歲,132,648166
201710,67000000,住,2,80(含)歲以上,114,921703
201710,67000000,行,2,未滿20歲,828,331016
201710,67000000,行,2,20(含)-25歲,9621,5790693
201710,67000000,行,2,25(含)-30歲,21299,17025013
201710,67000000,行,2,30(含)-35歲,26062,23371212
201710,67000000,行,2,35(含)-40歲,30200,31530173
201710,67000000,行,2,40(含)-45歲,26982,29720992
201710,67000000,行,2,45(含)-50歲,24052,26815443
201710,67000000,行,2,50(含)-55歲,19743,23577254
201710,67000000,行,2,55(含)-60歲,12177,13724520
201710,67000000,行,2,60(含)-65歲,6198,7034074
201710,67000000,行,2,65(含)-70歲,2960,3616668
201710,67000000,行,2,70(含)-75歲,718,654022
201710,67000000,行,2,75(含)-80歲,263,296315
201710,67000000,行,2,80(含)歲以上,201,331629
201710,67000000,文教康樂,2,未滿20歲,289,628398
201710,67000000,文教康樂,2,20(含)-25歲,6856,16722034
201710,67000000,文教康樂,2,25(含)-30歲,14857,43282771
201710,67000000,文教康樂,2,30(含)-35歲,16801,55177675
201710,67000000,文教康樂,2,35(含)-40歲,19402,70966821
201710,67000000,文教康樂,2,40(含)-45歲,17316,70048804
201710,67000000,文教康樂,2,45(含)-50歲,14478,69783951
201710,67000000,文教康樂,2,50(含)-55歲,10540,63771041
201710,67000000,文教康樂,2,55(含)-60歲,6857,52430832
201710,67000000,文教康樂,2,60(含)-65歲,3607,34505864
201710,67000000,文教康樂,2,65(含)-70歲,1575,17302395
201710,67000000,文教康樂,2,70(含)-75歲,388,5303569
201710,67000000,文教康樂,2,75(含)-80歲,157,2143487
201710,67000000,文教康樂,2,80(含)歲以上,150,2014571
201710,67000000,百貨,2,未滿20歲,1026,1427520
201710,67000000,百貨,2,20(含)-25歲,16160,30374835
201710,67000000,百貨,2,25(含)-30歲,34253,74846074
201710,67000000,百貨,2,30(含)-35歲,43274,98161335
201710,67000000,百貨,2,35(含)-40歲,50317,115048413
201710,67000000,百貨,2,40(含)-45歲,46842,117935434
201710,67000000,百貨,2,45(含)-50歲,39203,101501401
201710,67000000,百貨,2,50(含)-55歲,27997,87007927
201710,67000000,百貨,2,55(含)-60歲,17164,57328332
201710,67000000,百貨,2,60(含)-65歲,9011,31912949
201710,67000000,百貨,2,65(含)-70歲,4163,13460426
201710,67000000,百貨,2,70(含)-75歲,996,3197665
201710,67000000,百貨,2,75(含)-80歲,357,1213939
201710,67000000,百貨,2,80(含)歲以上,373,1513197
201710,67000000,其他,2,未滿20歲,454,536077
201710,67000000,其他,2,20(含)-25歲,7776,15804353
201710,67000000,其他,2,25(含)-30歲,18219,45911210
201710,67000000,其他,2,30(含)-35歲,23917,63112618
201710,67000000,其他,2,35(含)-40歲,28595,84137059
201710,67000000,其他,2,40(含)-45歲,25719,81554372
201710,67000000,其他,2,45(含)-50歲,22795,86985723
201710,67000000,其他,2,50(含)-55歲,16676,69217111
201710,67000000,其他,2,55(含)-60歲,9851,46505938
201710,67000000,其他,2,60(含)-65歲,5093,24623796
201710,67000000,其他,2,65(含)-70歲,2347,11216661
201710,67000000,其他,2,70(含)-75歲,533,2165812
201710,67000000,其他,2,75(含)-80歲,224,1409307
201710,67000000,其他,2,80(含)歲以上,246,1485829
201710,64000000,食,2,未滿20歲,1248,1008537
201710,64000000,食,2,20(含)-25歲,20232,21118265
201710,64000000,食,2,25(含)-30歲,51543,64965559
201710,64000000,食,2,30(含)-35歲,76609,94828341
201710,64000000,食,2,35(含)-40歲,113440,136680390
201710,64000000,食,2,40(含)-45歲,122055,150184185
201710,64000000,食,2,45(含)-50歲,113831,143858564
201710,64000000,食,2,50(含)-55歲,95707,125445280
201710,64000000,食,2,55(含)-60歲,68669,97768642
201710,64000000,食,2,60(含)-65歲,45866,63108921
201710,64000000,食,2,65(含)-70歲,23414,30963393
201710,64000000,食,2,70(含)-75歲,6435,8213646
201710,64000000,食,2,75(含)-80歲,2394,3251388
201710,64000000,食,2,80(含)歲以上,1405,2539017
201710,64000000,衣,2,未滿20歲,427,616424
201710,64000000,衣,2,20(含)-25歲,6050,11168104
201710,64000000,衣,2,25(含)-30歲,14856,31839597
201710,64000000,衣,2,30(含)-35歲,22567,47343773
201710,64000000,衣,2,35(含)-40歲,28150,57363759
201710,64000000,衣,2,40(含)-45歲,24076,51217708
201710,64000000,衣,2,45(含)-50歲,19617,48128542
201710,64000000,衣,2,50(含)-55歲,14189,38461253
201710,64000000,衣,2,55(含)-60歲,8879,28475325
201710,64000000,衣,2,60(含)-65歲,4949,15119320
201710,64000000,衣,2,65(含)-70歲,1731,4970220
201710,64000000,衣,2,70(含)-75歲,398,1286253
201710,64000000,衣,2,75(含)-80歲,119,485970
201710,64000000,衣,2,80(含)歲以上,243,991079
201710,64000000,住,2,未滿20歲,211,421869
201710,64000000,住,2,20(含)-25歲,3906,10437370
201710,64000000,住,2,25(含)-30歲,9461,33935048
201710,64000000,住,2,30(含)-35歲,13088,53468758
201710,64000000,住,2,35(含)-40歲,16984,71477404
201710,64000000,住,2,40(含)-45歲,17122,79464960
201710,64000000,住,2,45(含)-50歲,16830,81825302
201710,64000000,住,2,50(含)-55歲,14739,74974763
201710,64000000,住,2,55(含)-60歲,10317,51364679
201710,64000000,住,2,60(含)-65歲,6435,35525186
201710,64000000,住,2,65(含)-70歲,2788,12194521
201710,64000000,住,2,70(含)-75歲,729,2763714
201710,64000000,住,2,75(含)-80歲,271,1157075
201710,64000000,住,2,80(含)歲以上,231,1742023
201710,64000000,行,2,未滿20歲,1293,606827
201710,64000000,行,2,20(含)-25歲,17555,11766339
201710,64000000,行,2,25(含)-30歲,38553,32331967
201710,64000000,行,2,30(含)-35歲,46217,44336799
201710,64000000,行,2,35(含)-40歲,54983,56274905
201710,64000000,行,2,40(含)-45歲,61722,58426644
201710,64000000,行,2,45(含)-50歲,49000,54401865
201710,64000000,行,2,50(含)-55歲,38026,42375250
201710,64000000,行,2,55(含)-60歲,25918,30876590
201710,64000000,行,2,60(含)-65歲,14978,17739963
201710,64000000,行,2,65(含)-70歲,7553,6920113
201710,64000000,行,2,70(含)-75歲,1844,1947086
201710,64000000,行,2,75(含)-80歲,639,524370
201710,64000000,行,2,80(含)歲以上,481,719997
201710,64000000,文教康樂,2,未滿20歲,573,1226319
201710,64000000,文教康樂,2,20(含)-25歲,11727,28614209
201710,64000000,文教康樂,2,25(含)-30歲,26365,80730435
201710,64000000,文教康樂,2,30(含)-35歲,28297,106564608
201710,64000000,文教康樂,2,35(含)-40歲,31909,137136014
201710,64000000,文教康樂,2,40(含)-45歲,29538,141529420
201710,64000000,文教康樂,2,45(含)-50歲,24180,160034461
201710,64000000,文教康樂,2,50(含)-55歲,18271,157766333
201710,64000000,文教康樂,2,55(含)-60歲,11988,122915017
201710,64000000,文教康樂,2,60(含)-65歲,6509,84309048
201710,64000000,文教康樂,2,65(含)-70歲,2827,40458245
201710,64000000,文教康樂,2,70(含)-75歲,675,11428760
201710,64000000,文教康樂,2,75(含)-80歲,216,3630147
201710,64000000,文教康樂,2,80(含)歲以上,405,5503036
201710,64000000,百貨,2,未滿20歲,1862,2943332
201710,64000000,百貨,2,20(含)-25歲,33552,74280981
201710,64000000,百貨,2,25(含)-30歲,81091,215883398
201710,64000000,百貨,2,30(含)-35歲,106088,288894794
201710,64000000,百貨,2,35(含)-40歲,133999,370765330
201710,64000000,百貨,2,40(含)-45歲,128621,390243423
201710,64000000,百貨,2,45(含)-50歲,112464,349349450
201710,64000000,百貨,2,50(含)-55歲,85647,284178065
201710,64000000,百貨,2,55(含)-60歲,56734,202916563
201710,64000000,百貨,2,60(含)-65歲,34623,124516292
201710,64000000,百貨,2,65(含)-70歲,15210,56163615
201710,64000000,百貨,2,70(含)-75歲,4094,14200249
201710,64000000,百貨,2,75(含)-80歲,1396,5109896
201710,64000000,百貨,2,80(含)歲以上,1015,3091101
201710,64000000,其他,2,未滿20歲,891,917146
201710,64000000,其他,2,20(含)-25歲,19359,31675944
201710,64000000,其他,2,25(含)-30歲,52917,92447533
201710,64000000,其他,2,30(含)-35歲,69976,138638280
201710,64000000,其他,2,35(含)-40歲,87099,186569377
201710,64000000,其他,2,40(含)-45歲,83695,204291531
201710,64000000,其他,2,45(含)-50歲,75248,207572721
201710,64000000,其他,2,50(含)-55歲,57290,172686533
201710,64000000,其他,2,55(含)-60歲,35838,120769073
201710,64000000,其他,2,60(含)-65歲,20418,68214982
201710,64000000,其他,2,65(含)-70歲,7983,30274503
201710,64000000,其他,2,70(含)-75歲,1909,8012899
201710,64000000,其他,2,75(含)-80歲,743,3786594
201710,64000000,其他,2,80(含)歲以上,854,5561266
201711,63000000,食,2,未滿20歲,6859,3341621
201711,63000000,食,2,20(含)-25歲,116504,79683556
201711,63000000,食,2,25(含)-30歲,317314,270364457
201711,63000000,食,2,30(含)-35歲,424465,394139205
201711,63000000,食,2,35(含)-40歲,564687,542921474
201711,63000000,食,2,40(含)-45歲,567374,557462626
201711,63000000,食,2,45(含)-50歲,517180,529960251
201711,63000000,食,2,50(含)-55歲,435047,473688635
201711,63000000,食,2,55(含)-60歲,321214,360831741
201711,63000000,食,2,60(含)-65歲,226556,266650507
201711,63000000,食,2,65(含)-70歲,128457,145459984
201711,63000000,食,2,70(含)-75歲,42232,48453882
201711,63000000,食,2,75(含)-80歲,17234,21140691
201711,63000000,食,2,80(含)歲以上,10126,16635059
201711,63000000,衣,2,未滿20歲,2127,3318161
201711,63000000,衣,2,20(含)-25歲,32662,62671826
201711,63000000,衣,2,25(含)-30歲,75894,171623491
201711,63000000,衣,2,30(含)-35歲,93864,229374298
201711,63000000,衣,2,35(含)-40歲,103431,268516743
201711,63000000,衣,2,40(含)-45歲,77478,222277400
201711,63000000,衣,2,45(含)-50歲,60745,198705070
201711,63000000,衣,2,50(含)-55歲,48137,185311608
201711,63000000,衣,2,55(含)-60歲,33005,147905638
201711,63000000,衣,2,60(含)-65歲,21480,103597882
201711,63000000,衣,2,65(含)-70歲,11200,55990904
201711,63000000,衣,2,70(含)-75歲,3453,17546552
201711,63000000,衣,2,75(含)-80歲,1183,6287841
201711,63000000,衣,2,80(含)歲以上,1644,9791065
201711,63000000,住,2,未滿20歲,832,1522061
201711,63000000,住,2,20(含)-25歲,13295,31978066
201711,63000000,住,2,25(含)-30歲,31668,111023640
201711,63000000,住,2,30(含)-35歲,40101,173051344
201711,63000000,住,2,35(含)-40歲,48712,216395115
201711,63000000,住,2,40(含)-45歲,46782,222158701
201711,63000000,住,2,45(含)-50歲,45741,231204970
201711,63000000,住,2,50(含)-55歲,41691,221382632
201711,63000000,住,2,55(含)-60歲,32224,194578436
201711,63000000,住,2,60(含)-65歲,22549,134058430
201711,63000000,住,2,65(含)-70歲,11888,59980247
201711,63000000,住,2,70(含)-75歲,3999,18276085
201711,63000000,住,2,75(含)-80歲,1742,7466962
201711,63000000,住,2,80(含)歲以上,1290,7548293
201711,63000000,行,2,未滿20歲,12587,7940407
201711,63000000,行,2,20(含)-25歲,158305,110929478
201711,63000000,行,2,25(含)-30歲,348017,265652681
201711,63000000,行,2,30(含)-35歲,390655,335689964
201711,63000000,行,2,35(含)-40歲,418168,385570385
201711,63000000,行,2,40(含)-45歲,369107,360433298
201711,63000000,行,2,45(含)-50歲,329163,332259533
201711,63000000,行,2,50(含)-55歲,264584,273469818
201711,63000000,行,2,55(含)-60歲,183280,195706081
201711,63000000,行,2,60(含)-65歲,103384,109975132
201711,63000000,行,2,65(含)-70歲,43318,41948408
201711,63000000,行,2,70(含)-75歲,10331,10197217
201711,63000000,行,2,75(含)-80歲,3324,3766744
201711,63000000,行,2,80(含)歲以上,3262,4252936
201711,63000000,文教康樂,2,未滿20歲,7787,11221234
201711,63000000,文教康樂,2,20(含)-25歲,109612,202860046
201711,63000000,文教康樂,2,25(含)-30歲,213946,603898713
201711,63000000,文教康樂,2,30(含)-35歲,231252,772216346
201711,63000000,文教康樂,2,35(含)-40歲,262593,996756165
201711,63000000,文教康樂,2,40(含)-45歲,228155,1043608082
201711,63000000,文教康樂,2,45(含)-50歲,183592,1016626991
201711,63000000,文教康樂,2,50(含)-55歲,134643,907241817
201711,63000000,文教康樂,2,55(含)-60歲,81504,673236123
201711,63000000,文教康樂,2,60(含)-65歲,47725,470582724
201711,63000000,文教康樂,2,65(含)-70歲,23215,261545234
201711,63000000,文教康樂,2,70(含)-75歲,6682,81979589
201711,63000000,文教康樂,2,75(含)-80歲,2384,29799954
201711,63000000,文教康樂,2,80(含)歲以上,3587,32771137
201711,63000000,百貨,2,未滿20歲,3205,6180842
201711,63000000,百貨,2,20(含)-25歲,72001,176296623
201711,63000000,百貨,2,25(含)-30歲,192737,555956968
201711,63000000,百貨,2,30(含)-35歲,263008,828519782
201711,63000000,百貨,2,35(含)-40歲,328104,1070325105
201711,63000000,百貨,2,40(含)-45歲,302840,1092214843
201711,63000000,百貨,2,45(含)-50歲,278341,1111168503
201711,63000000,百貨,2,50(含)-55歲,226979,1079950980
201711,63000000,百貨,2,55(含)-60歲,161285,817649817
201711,63000000,百貨,2,60(含)-65歲,112218,579512603
201711,63000000,百貨,2,65(含)-70歲,64169,337009572
201711,63000000,百貨,2,70(含)-75歲,20610,106992012
201711,63000000,百貨,2,75(含)-80歲,9196,46901139
201711,63000000,百貨,2,80(含)歲以上,6474,33020133
201711,63000000,其他,2,未滿20歲,17307,18038148
201711,63000000,其他,2,20(含)-25歲,327148,627262396
201711,63000000,其他,2,25(含)-30歲,940292,2038338654
201711,63000000,其他,2,30(含)-35歲,1324150,3048072028
201711,63000000,其他,2,35(含)-40歲,1693868,4393797654
201711,63000000,其他,2,40(含)-45歲,1518581,4689102769
201711,63000000,其他,2,45(含)-50歲,1274200,4783040519
201711,63000000,其他,2,50(含)-55歲,950806,4424481270
201711,63000000,其他,2,55(含)-60歲,581830,3307180306
201711,63000000,其他,2,60(含)-65歲,323958,2192239140
201711,63000000,其他,2,65(含)-70歲,135496,1147434707
201711,63000000,其他,2,70(含)-75歲,34041,393717316
201711,63000000,其他,2,75(含)-80歲,11600,153228819
201711,63000000,其他,2,80(含)歲以上,21594,173585806
201711,65000000,食,2,未滿20歲,1326,846050
201711,65000000,食,2,20(含)-25歲,25495,22884012
201711,65000000,食,2,25(含)-30歲,68199,69135391
201711,65000000,食,2,30(含)-35歲,108264,110323730
201711,65000000,食,2,35(含)-40歲,164702,158719597
201711,65000000,食,2,40(含)-45歲,169448,165477158
201711,65000000,食,2,45(含)-50歲,154306,158531990
201711,65000000,食,2,50(含)-55歲,130737,138501019
201711,65000000,食,2,55(含)-60歲,98275,106235167
201711,65000000,食,2,60(含)-65歲,68305,69900492
201711,65000000,食,2,65(含)-70歲,37321,36541624
201711,65000000,食,2,70(含)-75歲,11474,11117431
201711,65000000,食,2,75(含)-80歲,4066,4215117
201711,65000000,食,2,80(含)歲以上,2296,2892265
201711,65000000,衣,2,未滿20歲,635,1045179
201711,65000000,衣,2,20(含)-25歲,10871,20047728
201711,65000000,衣,2,25(含)-30歲,27813,58583030
201711,65000000,衣,2,30(含)-35歲,39030,85727562
201711,65000000,衣,2,35(含)-40歲,50046,113177735
201711,65000000,衣,2,40(含)-45歲,42088,103439193
201711,65000000,衣,2,45(含)-50歲,33379,91968129
201711,65000000,衣,2,50(含)-55歲,25729,80910305
201711,65000000,衣,2,55(含)-60歲,16570,54892270
201711,65000000,衣,2,60(含)-65歲,9406,31462543
201711,65000000,衣,2,65(含)-70歲,3936,13316227
201711,65000000,衣,2,70(含)-75歲,931,2922690
201711,65000000,衣,2,75(含)-80歲,289,1032425
201711,65000000,衣,2,80(含)歲以上,625,2386681
201711,65000000,住,2,未滿20歲,179,469945
201711,65000000,住,2,20(含)-25歲,3519,10558758
201711,65000000,住,2,25(含)-30歲,8645,36541832
201711,65000000,住,2,30(含)-35歲,12221,58139343
201711,65000000,住,2,35(含)-40歲,16818,81247092
201711,65000000,住,2,40(含)-45歲,16053,88522854
201711,65000000,住,2,45(含)-50歲,15748,94014084
201711,65000000,住,2,50(含)-55歲,13826,81297214
201711,65000000,住,2,55(含)-60歲,9865,58860796
201711,65000000,住,2,60(含)-65歲,5954,37288477
201711,65000000,住,2,65(含)-70歲,2782,17162157
201711,65000000,住,2,70(含)-75歲,759,3598034
201711,65000000,住,2,75(含)-80歲,254,1553479
201711,65000000,住,2,80(含)歲以上,269,1940385
201711,65000000,行,2,未滿20歲,988,507931
201711,65000000,行,2,20(含)-25歲,17550,8978887
201711,65000000,行,2,25(含)-30歲,39939,26106240
201711,65000000,行,2,30(含)-35歲,48460,44115088
201711,65000000,行,2,35(含)-40歲,58210,56894005
201711,65000000,行,2,40(含)-45歲,53785,55560329
201711,65000000,行,2,45(含)-50歲,48431,52571345
201711,65000000,行,2,50(含)-55歲,40194,43904486
201711,65000000,行,2,55(含)-60歲,28110,30668487
201711,65000000,行,2,60(含)-65歲,15608,16950292
201711,65000000,行,2,65(含)-70歲,6665,7004511
201711,65000000,行,2,70(含)-75歲,1461,1724862
201711,65000000,行,2,75(含)-80歲,438,542387
201711,65000000,行,2,80(含)歲以上,481,708825
201711,65000000,文教康樂,2,未滿20歲,472,668107
201711,65000000,文教康樂,2,20(含)-25歲,11530,22882165
201711,65000000,文教康樂,2,25(含)-30歲,27987,60052897
201711,65000000,文教康樂,2,30(含)-35歲,32965,84681652
201711,65000000,文教康樂,2,35(含)-40歲,42328,115231337
201711,65000000,文教康樂,2,40(含)-45歲,39409,121233295
201711,65000000,文教康樂,2,45(含)-50歲,32536,109383999
201711,65000000,文教康樂,2,50(含)-55歲,25839,93634833
201711,65000000,文教康樂,2,55(含)-60歲,16404,68456628
201711,65000000,文教康樂,2,60(含)-65歲,9367,42137742
201711,65000000,文教康樂,2,65(含)-70歲,4302,19297190
201711,65000000,文教康樂,2,70(含)-75歲,1124,5163525
201711,65000000,文教康樂,2,75(含)-80歲,348,1529989
201711,65000000,文教康樂,2,80(含)歲以上,599,3275025
201711,65000000,百貨,2,未滿20歲,768,1583775
201711,65000000,百貨,2,20(含)-25歲,15818,33324152
201711,65000000,百貨,2,25(含)-30歲,41766,101398884
201711,65000000,百貨,2,30(含)-35歲,60466,149222856
201711,65000000,百貨,2,35(含)-40歲,84731,209188074
201711,65000000,百貨,2,40(含)-45歲,79065,216459396
201711,65000000,百貨,2,45(含)-50歲,64846,196663079
201711,65000000,百貨,2,50(含)-55歲,51141,168026641
201711,65000000,百貨,2,55(含)-60歲,34127,112660496
201711,65000000,百貨,2,60(含)-65歲,20642,64781048
201711,65000000,百貨,2,65(含)-70歲,9533,28813425
201711,65000000,百貨,2,70(含)-75歲,2641,7228444
201711,65000000,百貨,2,75(含)-80歲,705,1719706
201711,65000000,百貨,2,80(含)歲以上,730,1807608
201711,65000000,其他,2,未滿20歲,1497,1540498
201711,65000000,其他,2,20(含)-25歲,27462,43605685
201711,65000000,其他,2,25(含)-30歲,80797,136788302
201711,65000000,其他,2,30(含)-35歲,93215,186550941
201711,65000000,其他,2,35(含)-40歲,120192,261551284
201711,65000000,其他,2,40(含)-45歲,115973,262507270
201711,65000000,其他,2,45(含)-50歲,118452,280477415
201711,65000000,其他,2,50(含)-55歲,97842,254482243
201711,65000000,其他,2,55(含)-60歲,62091,175044005
201711,65000000,其他,2,60(含)-65歲,50814,108297667
201711,65000000,其他,2,65(含)-70歲,16620,46929625
201711,65000000,其他,2,70(含)-75歲,4650,15147814
201711,65000000,其他,2,75(含)-80歲,1693,4726114
201711,65000000,其他,2,80(含)歲以上,1730,6966993
201711,68000000,食,2,未滿20歲,733,530567
201711,68000000,食,2,20(含)-25歲,15690,15043944
201711,68000000,食,2,25(含)-30歲,41728,48195110
201711,68000000,食,2,30(含)-35歲,64571,79713298
201711,68000000,食,2,35(含)-40歲,98844,127834542
201711,68000000,食,2,40(含)-45歲,101379,140766861
201711,68000000,食,2,45(含)-50歲,92642,122320015
201711,68000000,食,2,50(含)-55歲,72061,100485423
201711,68000000,食,2,55(含)-60歲,48662,65493164
201711,68000000,食,2,60(含)-65歲,30338,42276208
201711,68000000,食,2,65(含)-70歲,14770,19816665
201711,68000000,食,2,70(含)-75歲,3957,5389729
201711,68000000,食,2,75(含)-80歲,1125,1339824
201711,68000000,食,2,80(含)歲以上,1035,1970281
201711,68000000,衣,2,未滿20歲,238,516662
201711,68000000,衣,2,20(含)-25歲,4840,10027864
201711,68000000,衣,2,25(含)-30歲,13990,34233983
201711,68000000,衣,2,30(含)-35歲,22649,56586382
201711,68000000,衣,2,35(含)-40歲,32490,85338159
201711,68000000,衣,2,40(含)-45歲,27141,76198658
201711,68000000,衣,2,45(含)-50歲,18169,53003068
201711,68000000,衣,2,50(含)-55歲,11116,36419296
201711,68000000,衣,2,55(含)-60歲,5970,20250975
201711,68000000,衣,2,60(含)-65歲,3056,10650349
201711,68000000,衣,2,65(含)-70歲,1151,3876025
201711,68000000,衣,2,70(含)-75歲,263,1121061
201711,68000000,衣,2,75(含)-80歲,57,169145
201711,68000000,衣,2,80(含)歲以上,286,1122092
201711,68000000,住,2,未滿20歲,95,127713
201711,68000000,住,2,20(含)-25歲,2621,7457454
201711,68000000,住,2,25(含)-30歲,6526,23382041
201711,68000000,住,2,30(含)-35歲,9105,37500283
201711,68000000,住,2,35(含)-40歲,11760,51619642
201711,68000000,住,2,40(含)-45歲,10877,61350831
201711,68000000,住,2,45(含)-50歲,9879,55217002
201711,68000000,住,2,50(含)-55歲,8500,58470632
201711,68000000,住,2,55(含)-60歲,5099,32517391
201711,68000000,住,2,60(含)-65歲,2866,19161644
201711,68000000,住,2,65(含)-70歲,1244,8077157
201711,68000000,住,2,70(含)-75歲,269,1211241
201711,68000000,住,2,75(含)-80歲,78,403195
201711,68000000,住,2,80(含)歲以上,146,1015638
201711,68000000,行,2,未滿20歲,719,2736528
201711,68000000,行,2,20(含)-25歲,13728,39119916
201711,68000000,行,2,25(含)-30歲,35376,103986906
201711,68000000,行,2,30(含)-35歲,38982,126550850
201711,68000000,行,2,35(含)-40歲,47878,146578326
201711,68000000,行,2,40(含)-45歲,44201,128216756
201711,68000000,行,2,45(含)-50歲,39163,109735555
201711,68000000,行,2,50(含)-55歲,31195,93079370
201711,68000000,行,2,55(含)-60歲,19650,61066426
201711,68000000,行,2,60(含)-65歲,10833,35016863
201711,68000000,行,2,65(含)-70歲,4691,14602806
201711,68000000,行,2,70(含)-75歲,1060,3677885
201711,68000000,行,2,75(含)-80歲,284,977636
201711,68000000,行,2,80(含)歲以上,428,2463565
201711,68000000,文教康樂,2,未滿20歲,491,832689
201711,68000000,文教康樂,2,20(含)-25歲,6128,15904750
201711,68000000,文教康樂,2,25(含)-30歲,13598,43898156
201711,68000000,文教康樂,2,30(含)-35歲,15940,57672829
201711,68000000,文教康樂,2,35(含)-40歲,22040,84996903
201711,68000000,文教康樂,2,40(含)-45歲,21617,96064381
201711,68000000,文教康樂,2,45(含)-50歲,18350,93116624
201711,68000000,文教康樂,2,50(含)-55歲,13819,81544788
201711,68000000,文教康樂,2,55(含)-60歲,8005,56024494
201711,68000000,文教康樂,2,60(含)-65歲,4502,33157476
