年月,地區,產業別,性別,年齡層,信用卡交易筆數,信用卡交易金額[新台幣]
201803,64000000,行,1,80(含)歲以上,1492,1742121
201803,64000000,文教康樂,1,未滿20歲,295,1793373
201803,64000000,文教康樂,1,20(含)-25歲,7459,21348716
201803,64000000,文教康樂,1,25(含)-30歲,18950,59970099
201803,64000000,文教康樂,1,30(含)-35歲,21291,83109052
201803,64000000,文教康樂,1,35(含)-40歲,21881,108939601
201803,64000000,文教康樂,1,40(含)-45歲,18640,110585957
201803,64000000,文教康樂,1,45(含)-50歲,15755,115076826
201803,64000000,文教康樂,1,50(含)-55歲,12638,114936884
201803,64000000,文教康樂,1,55(含)-60歲,9339,108388685
201803,64000000,文教康樂,1,60(含)-65歲,6858,94804607
201803,64000000,文教康樂,1,65(含)-70歲,4360,66249087
201803,64000000,文教康樂,1,70(含)-75歲,1568,23418207
201803,64000000,文教康樂,1,75(含)-80歲,565,8234245
201803,64000000,文教康樂,1,80(含)歲以上,440,4648346
201803,64000000,百貨,1,未滿20歲,422,808517
201803,64000000,百貨,1,20(含)-25歲,6913,14508210
201803,64000000,百貨,1,25(含)-30歲,20122,47154914
201803,64000000,百貨,1,30(含)-35歲,27644,66297955
201803,64000000,百貨,1,35(含)-40歲,33301,76856737
201803,64000000,百貨,1,40(含)-45歲,27322,64499258
201803,64000000,百貨,1,45(含)-50歲,21630,51934382
201803,64000000,百貨,1,50(含)-55歲,17763,49815735
201803,64000000,百貨,1,55(含)-60歲,13251,36464687
201803,64000000,百貨,1,60(含)-65歲,9673,26721283
201803,64000000,百貨,1,65(含)-70歲,6089,16519844
201803,64000000,百貨,1,70(含)-75歲,2159,5021292
201803,64000000,百貨,1,75(含)-80歲,740,2145992
201803,64000000,百貨,1,80(含)歲以上,618,1562971
201803,64000000,其他,1,未滿20歲,471,1091544
201803,64000000,其他,1,20(含)-25歲,9690,23945668
201803,64000000,其他,1,25(含)-30歲,32798,81933068
201803,64000000,其他,1,30(含)-35歲,48029,122550610
201803,64000000,其他,1,35(含)-40歲,57885,157735176
201803,64000000,其他,1,40(含)-45歲,50437,159217237
201803,64000000,其他,1,45(含)-50歲,46392,161274617
201803,64000000,其他,1,50(含)-55歲,37936,142371570
201803,64000000,其他,1,55(含)-60歲,24918,101190785
201803,64000000,其他,1,60(含)-65歲,17629,72813509
201803,64000000,其他,1,65(含)-70歲,9439,46671318
201803,64000000,其他,1,70(含)-75歲,3014,16634168
201803,64000000,其他,1,75(含)-80歲,1240,6480577
201803,64000000,其他,1,80(含)歲以上,921,5596309
201804,63000000,食,1,未滿20歲,5344,5103611
201804,63000000,食,1,20(含)-25歲,76705,57930015
201804,63000000,食,1,25(含)-30歲,281515,245761788
201804,63000000,食,1,30(含)-35歲,386163,369106416
201804,63000000,食,1,35(含)-40歲,470698,481148572
201804,63000000,食,1,40(含)-45歲,430211,472364398
201804,63000000,食,1,45(含)-50歲,370647,432483926
201804,63000000,食,1,50(含)-55歲,313222,386442363
201804,63000000,食,1,55(含)-60歲,237339,315000427
201804,63000000,食,1,60(含)-65歲,178165,244982843
201804,63000000,食,1,65(含)-70歲,121779,167554066
201804,63000000,食,1,70(含)-75歲,50947,69094666
201804,63000000,食,1,75(含)-80歲,23404,33510211
201804,63000000,食,1,80(含)歲以上,17378,28225041
201804,63000000,衣,1,未滿20歲,737,1563819
201804,63000000,衣,1,20(含)-25歲,9204,17440201
201804,63000000,衣,1,25(含)-30歲,22153,52194602
201804,63000000,衣,1,30(含)-35歲,26770,68042883
201804,63000000,衣,1,35(含)-40歲,27861,69827539
201804,63000000,衣,1,40(含)-45歲,18973,47155835
201804,63000000,衣,1,45(含)-50歲,14381,42343448
201804,63000000,衣,1,50(含)-55歲,11300,33289276
201804,63000000,衣,1,55(含)-60歲,7389,25781192
201804,63000000,衣,1,60(含)-65歲,5054,17023569
201804,63000000,衣,1,65(含)-70歲,3341,12873101
201804,63000000,衣,1,70(含)-75歲,1292,4831764
201804,63000000,衣,1,75(含)-80歲,574,2291582
201804,63000000,衣,1,80(含)歲以上,478,1878541
201804,63000000,住,1,未滿20歲,618,3538030
201804,63000000,住,1,20(含)-25歲,9201,24832372
201804,63000000,住,1,25(含)-30歲,30174,106424992
201804,63000000,住,1,30(含)-35歲,43930,188978026
201804,63000000,住,1,35(含)-40歲,54542,239745321
201804,63000000,住,1,40(含)-45歲,49684,233597022
201804,63000000,住,1,45(含)-50歲,42430,197235328
201804,63000000,住,1,50(含)-55歲,35241,175882265
201804,63000000,住,1,55(含)-60歲,27062,149060707
201804,63000000,住,1,60(含)-65歲,20228,119879210
201804,63000000,住,1,65(含)-70歲,13868,90868744
201804,63000000,住,1,70(含)-75歲,5897,34883575
201804,63000000,住,1,75(含)-80歲,2728,12999247
201804,63000000,住,1,80(含)歲以上,2147,12444696
201804,63000000,行,1,未滿20歲,9703,8418209
201804,63000000,行,1,20(含)-25歲,138322,85115182
201804,63000000,行,1,25(含)-30歲,407226,293959774
201804,63000000,行,1,30(含)-35歲,552704,444702627
201804,63000000,行,1,35(含)-40歲,659930,581729416
201804,63000000,行,1,40(含)-45歲,590742,582255007
201804,63000000,行,1,45(含)-50歲,546614,555485247
201804,63000000,行,1,50(含)-55歲,478298,495269224
201804,63000000,行,1,55(含)-60歲,382999,403862346
201804,63000000,行,1,60(含)-65歲,267103,277075030
201804,63000000,行,1,65(含)-70歲,143008,140678884
201804,63000000,行,1,70(含)-75歲,41997,41547175
201804,63000000,行,1,75(含)-80歲,14661,14141775
201804,63000000,行,1,80(含)歲以上,9020,9873653
201804,63000000,文教康樂,1,未滿20歲,5069,16509773
201804,63000000,文教康樂,1,20(含)-25歲,77809,207473007
201804,63000000,文教康樂,1,25(含)-30歲,182360,478821482
201804,63000000,文教康樂,1,30(含)-35歲,193853,641392662
201804,63000000,文教康樂,1,35(含)-40歲,200144,791718192
201804,63000000,文教康樂,1,40(含)-45歲,156448,754813426
201804,63000000,文教康樂,1,45(含)-50歲,121029,705485440
201804,63000000,文教康樂,1,50(含)-55歲,91037,645662255
201804,63000000,文教康樂,1,55(含)-60歲,59425,570387131
201804,63000000,文教康樂,1,60(含)-65歲,38954,493417957
201804,63000000,文教康樂,1,65(含)-70歲,25035,362266057
201804,63000000,文教康樂,1,70(含)-75歲,9086,148329644
201804,63000000,文教康樂,1,75(含)-80歲,3861,65539957
201804,63000000,文教康樂,1,80(含)歲以上,3761,42596369
201804,63000000,百貨,1,未滿20歲,1531,5598412
201804,63000000,百貨,1,20(含)-25歲,20355,52050141
201804,63000000,百貨,1,25(含)-30歲,71866,226932538
201804,63000000,百貨,1,30(含)-35歲,106905,346039214
201804,63000000,百貨,1,35(含)-40歲,139556,441220371
201804,63000000,百貨,1,40(含)-45歲,120055,376615950
201804,63000000,百貨,1,45(含)-50歲,94640,312538086
201804,63000000,百貨,1,50(含)-55歲,70916,254221420
201804,63000000,百貨,1,55(含)-60歲,47177,184165854
201804,63000000,百貨,1,60(含)-65歲,30233,120572054
201804,63000000,百貨,1,65(含)-70歲,19446,80662471
201804,63000000,百貨,1,70(含)-75歲,7617,31281764
201804,63000000,百貨,1,75(含)-80歲,3469,11748319
201804,63000000,百貨,1,80(含)歲以上,3393,11258264
201804,63000000,其他,1,未滿20歲,11535,25985903
201804,63000000,其他,1,20(含)-25歲,218025,376182112
201804,63000000,其他,1,25(含)-30歲,762548,1543226493
201804,63000000,其他,1,30(含)-35歲,1108664,2447590772
201804,63000000,其他,1,35(含)-40歲,1410546,3435447909
201804,63000000,其他,1,40(含)-45歲,1258043,3598179088
201804,63000000,其他,1,45(含)-50歲,1005869,3373199156
201804,63000000,其他,1,50(含)-55歲,753520,2963030332
201804,63000000,其他,1,55(含)-60歲,489942,2210839221
201804,63000000,其他,1,60(含)-65歲,302834,1659493457
201804,63000000,其他,1,65(含)-70歲,156530,1076747247
201804,63000000,其他,1,70(含)-75歲,47987,408459511
201804,63000000,其他,1,75(含)-80歲,17506,101403188
201804,63000000,其他,1,80(含)歲以上,19669,139839027
201804,65000000,食,1,未滿20歲,1283,3771400
201804,65000000,食,1,20(含)-25歲,21319,17560209
201804,65000000,食,1,25(含)-30歲,75093,73211866
201804,65000000,食,1,30(含)-35歲,121739,127010097
201804,65000000,食,1,35(含)-40歲,173291,183891916
201804,65000000,食,1,40(含)-45歲,167354,187637509
201804,65000000,食,1,45(含)-50歲,144286,170507647
201804,65000000,食,1,50(含)-55歲,122108,146609742
201804,65000000,食,1,55(含)-60歲,92195,121334152
201804,65000000,食,1,60(含)-65歲,67255,81516699
201804,65000000,食,1,65(含)-70歲,47336,51969892
201804,65000000,食,1,70(含)-75歲,18068,19057168
201804,65000000,食,1,75(含)-80歲,7587,8498148
201804,65000000,食,1,80(含)歲以上,4832,5280130
201804,65000000,衣,1,未滿20歲,203,410027
201804,65000000,衣,1,20(含)-25歲,2634,5107360
201804,65000000,衣,1,25(含)-30歲,7817,17531889
201804,65000000,衣,1,30(含)-35歲,11874,27029353
201804,65000000,衣,1,35(含)-40歲,14736,31744096
201804,65000000,衣,1,40(含)-45歲,11071,22304968
201804,65000000,衣,1,45(含)-50歲,8842,19158695
201804,65000000,衣,1,50(含)-55歲,6667,15208592
201804,65000000,衣,1,55(含)-60歲,4496,10787241
201804,65000000,衣,1,60(含)-65歲,2838,7062127
201804,65000000,衣,1,65(含)-70歲,1719,4277042
201804,65000000,衣,1,70(含)-75歲,578,1510426
201804,65000000,衣,1,75(含)-80歲,164,361914
201804,65000000,衣,1,80(含)歲以上,181,485474
201804,65000000,住,1,未滿20歲,154,905883
201804,65000000,住,1,20(含)-25歲,2903,8725858
201804,65000000,住,1,25(含)-30歲,10470,39121487
201804,65000000,住,1,30(含)-35歲,15949,78563269
201804,65000000,住,1,35(含)-40歲,21010,94886708
201804,65000000,住,1,40(含)-45歲,19373,96613342
201804,65000000,住,1,45(含)-50歲,17066,91382810
201804,65000000,住,1,50(含)-55歲,14081,76708426
201804,65000000,住,1,55(含)-60歲,10192,64267803
201804,65000000,住,1,60(含)-65歲,7014,44708205
201804,65000000,住,1,65(含)-70歲,4025,24062529
201804,65000000,住,1,70(含)-75歲,1418,7585461
201804,65000000,住,1,75(含)-80歲,590,2681856
201804,65000000,住,1,80(含)歲以上,476,2684899
201804,65000000,行,1,未滿20歲,1712,1140171
201804,65000000,行,1,20(含)-25歲,28906,16261605
201804,65000000,行,1,25(含)-30歲,83474,57220632
201804,65000000,行,1,30(含)-35歲,116534,91646497
201804,65000000,行,1,35(含)-40歲,153544,135591522
201804,65000000,行,1,40(含)-45歲,145702,144931821
201804,65000000,行,1,45(含)-50歲,131792,133374785
201804,65000000,行,1,50(含)-55歲,112867,116659963
201804,65000000,行,1,55(含)-60歲,88068,93748991
201804,65000000,行,1,60(含)-65歲,57499,58427470
201804,65000000,行,1,65(含)-70歲,30762,30754830
201804,65000000,行,1,70(含)-75歲,8304,8227436
201804,65000000,行,1,75(含)-80歲,2771,2690874
201804,65000000,行,1,80(含)歲以上,1776,2279523
201804,65000000,文教康樂,1,未滿20歲,609,3327785
201804,65000000,文教康樂,1,20(含)-25歲,12814,18709366
201804,65000000,文教康樂,1,25(含)-30歲,35201,58982719
201804,65000000,文教康樂,1,30(含)-35歲,38376,61002420
201804,65000000,文教康樂,1,35(含)-40歲,38950,81726036
201804,65000000,文教康樂,1,40(含)-45歲,30236,75427263
201804,65000000,文教康樂,1,45(含)-50歲,22662,68926847
201804,65000000,文教康樂,1,50(含)-55歲,17208,56329127
201804,65000000,文教康樂,1,55(含)-60歲,12493,45398655
201804,65000000,文教康樂,1,60(含)-65歲,9024,36048336
201804,65000000,文教康樂,1,65(含)-70歲,5783,23582658
201804,65000000,文教康樂,1,70(含)-75歲,2283,9883500
201804,65000000,文教康樂,1,75(含)-80歲,1061,5098383
201804,65000000,文教康樂,1,80(含)歲以上,885,3215793
201804,65000000,百貨,1,未滿20歲,293,519000
201804,65000000,百貨,1,20(含)-25歲,4723,10581201
201804,65000000,百貨,1,25(含)-30歲,16833,40349524
201804,65000000,百貨,1,30(含)-35歲,26397,62459449
201804,65000000,百貨,1,35(含)-40歲,35191,74606297
201804,65000000,百貨,1,40(含)-45歲,30437,65724012
201804,65000000,百貨,1,45(含)-50歲,23622,55293002
201804,65000000,百貨,1,50(含)-55歲,17477,42908605
201804,65000000,百貨,1,55(含)-60歲,11802,31487141
201804,65000000,百貨,1,60(含)-65歲,8510,21569398
201804,65000000,百貨,1,65(含)-70歲,5578,12737388
201804,65000000,百貨,1,70(含)-75歲,1917,4125300
201804,65000000,百貨,1,75(含)-80歲,893,1541038
201804,65000000,百貨,1,80(含)歲以上,676,1369094
201804,65000000,其他,1,未滿20歲,1042,3945571
201804,65000000,其他,1,20(含)-25歲,13004,23290975
201804,65000000,其他,1,25(含)-30歲,43344,92852410
201804,65000000,其他,1,30(含)-35歲,66396,150729964
201804,65000000,其他,1,35(含)-40歲,85099,221723050
201804,65000000,其他,1,40(含)-45歲,72847,213938776
201804,65000000,其他,1,45(含)-50歲,65430,202677484
201804,65000000,其他,1,50(含)-55歲,53244,184278943
201804,65000000,其他,1,55(含)-60歲,36785,135214703
201804,65000000,其他,1,60(含)-65歲,24848,96200366
201804,65000000,其他,1,65(含)-70歲,14563,56304093
201804,65000000,其他,1,70(含)-75歲,4757,18297719
201804,65000000,其他,1,75(含)-80歲,2072,8458291
201804,65000000,其他,1,80(含)歲以上,1731,6589222
201804,68000000,食,1,未滿20歲,650,741927
201804,68000000,食,1,20(含)-25歲,13577,12962800
201804,68000000,食,1,25(含)-30歲,47300,51156184
201804,68000000,食,1,30(含)-35歲,75884,87926168
201804,68000000,食,1,35(含)-40歲,104938,126199709
201804,68000000,食,1,40(含)-45歲,98893,126040734
201804,68000000,食,1,45(含)-50歲,85133,113639494
201804,68000000,食,1,50(含)-55歲,68548,91788506
201804,68000000,食,1,55(含)-60歲,49162,68477339
201804,68000000,食,1,60(含)-65歲,31760,42133748
201804,68000000,食,1,65(含)-70歲,20133,25285819
201804,68000000,食,1,70(含)-75歲,6980,8229451
201804,68000000,食,1,75(含)-80歲,2810,3668450
201804,68000000,食,1,80(含)歲以上,1880,2655344
201804,68000000,衣,1,未滿20歲,53,154627
201804,68000000,衣,1,20(含)-25歲,1160,2197518
201804,68000000,衣,1,25(含)-30歲,3488,7817836
201804,68000000,衣,1,30(含)-35歲,5550,11853274
201804,68000000,衣,1,35(含)-40歲,7055,13743143
201804,68000000,衣,1,40(含)-45歲,5522,11313012
201804,68000000,衣,1,45(含)-50歲,4261,9556513
201804,68000000,衣,1,50(含)-55歲,3047,6864217
201804,68000000,衣,1,55(含)-60歲,1901,4645538
201804,68000000,衣,1,60(含)-65歲,1045,2569531
201804,68000000,衣,1,65(含)-70歲,607,1487094
201804,68000000,衣,1,70(含)-75歲,168,384864
201804,68000000,衣,1,75(含)-80歲,72,213523
201804,68000000,衣,1,80(含)歲以上,67,130635
201804,68000000,住,1,未滿20歲,114,774234
201804,68000000,住,1,20(含)-25歲,1973,5771472
201804,68000000,住,1,25(含)-30歲,7044,25572277
201804,68000000,住,1,30(含)-35歲,10704,43944359
201804,68000000,住,1,35(含)-40歲,13877,58665748
201804,68000000,住,1,40(含)-45歲,12390,57246185
201804,68000000,住,1,45(含)-50歲,10735,52384792
201804,68000000,住,1,50(含)-55歲,8634,47915100
201804,68000000,住,1,55(含)-60歲,5765,35480665
201804,68000000,住,1,60(含)-65歲,3700,26979804
201804,68000000,住,1,65(含)-70歲,2018,11364902
201804,68000000,住,1,70(含)-75歲,626,3138957
201804,68000000,住,1,75(含)-80歲,219,1009343
201804,68000000,住,1,80(含)歲以上,166,1715928
201804,68000000,行,1,未滿20歲,1002,3626399
201804,68000000,行,1,20(含)-25歲,16753,25317767
201804,68000000,行,1,25(含)-30歲,53251,92680926
201804,68000000,行,1,30(含)-35歲,74626,144379217
201804,68000000,行,1,35(含)-40歲,95719,189954179
201804,68000000,行,1,40(含)-45歲,89830,191243022
201804,68000000,行,1,45(含)-50歲,80424,164916908
201804,68000000,行,1,50(含)-55歲,68712,137315224
201804,68000000,行,1,55(含)-60歲,49972,99561169
201804,68000000,行,1,60(含)-65歲,31283,63332918
201804,68000000,行,1,65(含)-70歲,16248,34295995
201804,68000000,行,1,70(含)-75歲,4661,10101239
201804,68000000,行,1,75(含)-80歲,1513,4261040
201804,68000000,行,1,80(含)歲以上,1127,3455289
201804,68000000,文教康樂,1,未滿20歲,285,1689526
201804,68000000,文教康樂,1,20(含)-25歲,4470,11526041
201804,68000000,文教康樂,1,25(含)-30歲,13865,41424647
201804,68000000,文教康樂,1,30(含)-35歲,16172,44565637
201804,68000000,文教康樂,1,35(含)-40歲,19972,65332943
201804,68000000,文教康樂,1,40(含)-45歲,18265,73549318
201804,68000000,文教康樂,1,45(含)-50歲,15637,74245394
201804,68000000,文教康樂,1,50(含)-55歲,13483,75374149
201804,68000000,文教康樂,1,55(含)-60歲,11126,68013531
201804,68000000,文教康樂,1,60(含)-65歲,8719,58747954
201804,68000000,文教康樂,1,65(含)-70歲,5814,39797528
201804,68000000,文教康樂,1,70(含)-75歲,2456,13135254
201804,68000000,文教康樂,1,75(含)-80歲,1189,5748100
201804,68000000,文教康樂,1,80(含)歲以上,723,3762370
201804,68000000,百貨,1,未滿20歲,452,1735063
201804,68000000,百貨,1,20(含)-25歲,7328,18219876
201804,68000000,百貨,1,25(含)-30歲,27714,72611140
201804,68000000,百貨,1,30(含)-35歲,40624,107031159
201804,68000000,百貨,1,35(含)-40歲,52516,140756139
201804,68000000,百貨,1,40(含)-45歲,48779,140892263
201804,68000000,百貨,1,45(含)-50歲,41713,131385702
201804,68000000,百貨,1,50(含)-55歲,34368,118674973
201804,68000000,百貨,1,55(含)-60歲,26312,97138230
201804,68000000,百貨,1,60(含)-65歲,17393,66775532
201804,68000000,百貨,1,65(含)-70歲,9828,39831790
201804,68000000,百貨,1,70(含)-75歲,3043,11005753
201804,68000000,百貨,1,75(含)-80歲,1003,4024268
201804,68000000,百貨,1,80(含)歲以上,659,2245407
201804,68000000,其他,1,未滿20歲,131,1547821
201804,68000000,其他,1,20(含)-25歲,3925,12768551
201804,68000000,其他,1,25(含)-30歲,14458,53702909
201804,68000000,其他,1,30(含)-35歲,23577,93161111
201804,68000000,其他,1,35(含)-40歲,28764,115791708
201804,68000000,其他,1,40(含)-45歲,25047,119027932
201804,68000000,其他,1,45(含)-50歲,20245,111563865
201804,68000000,其他,1,50(含)-55歲,15930,97137725
201804,68000000,其他,1,55(含)-60歲,11457,73988271
201804,68000000,其他,1,60(含)-65歲,7263,50585747
201804,68000000,其他,1,65(含)-70歲,4258,27626781
201804,68000000,其他,1,70(含)-75歲,1511,9388270
201804,68000000,其他,1,75(含)-80歲,487,3889826
201804,68000000,其他,1,80(含)歲以上,422,3773193
201804,66000000,食,1,未滿20歲,1190,1399927
201804,66000000,食,1,20(含)-25歲,22445,27138978
201804,66000000,食,1,25(含)-30歲,73278,102625581
201804,66000000,食,1,30(含)-35歲,106074,152023627
201804,66000000,食,1,35(含)-40歲,134312,195144821
201804,66000000,食,1,40(含)-45歲,119499,183467930
201804,66000000,食,1,45(含)-50歲,110115,177717042
201804,66000000,食,1,50(含)-55歲,93075,154274156
201804,66000000,食,1,55(含)-60歲,68112,121234643
201804,66000000,食,1,60(含)-65歲,44790,80616836
201804,66000000,食,1,65(含)-70歲,28811,45682856
201804,66000000,食,1,70(含)-75歲,10244,14831316
201804,66000000,食,1,75(含)-80歲,5287,8396171
201804,66000000,食,1,80(含)歲以上,3280,4675219
201804,66000000,衣,1,未滿20歲,147,289816
201804,66000000,衣,1,20(含)-25歲,2743,5955185
201804,66000000,衣,1,25(含)-30歲,7833,17702554
201804,66000000,衣,1,30(含)-35歲,11072,25867310
201804,66000000,衣,1,35(含)-40歲,11577,26492842
201804,66000000,衣,1,40(含)-45歲,8070,18181296
201804,66000000,衣,1,45(含)-50歲,6068,14561538
201804,66000000,衣,1,50(含)-55歲,4629,11517015
201804,66000000,衣,1,55(含)-60歲,2829,8696357
201804,66000000,衣,1,60(含)-65歲,1625,4891949
201804,66000000,衣,1,65(含)-70歲,934,3213442
201804,66000000,衣,1,70(含)-75歲,260,1175319
201804,66000000,衣,1,75(含)-80歲,106,379052
201804,66000000,衣,1,80(含)歲以上,93,321943
201804,66000000,住,1,未滿20歲,229,1375459
201804,66000000,住,1,20(含)-25歲,3872,12424235
201804,66000000,住,1,25(含)-30歲,13861,51830308
201804,66000000,住,1,30(含)-35歲,20488,86583437
201804,66000000,住,1,35(含)-40歲,25235,107953188
201804,66000000,住,1,40(含)-45歲,22818,102337820
201804,66000000,住,1,45(含)-50歲,20667,94674099
201804,66000000,住,1,50(含)-55歲,16888,75883305
201804,66000000,住,1,55(含)-60歲,11659,58847092
201804,66000000,住,1,60(含)-65歲,7452,44575268
201804,66000000,住,1,65(含)-70歲,4003,21353128
201804,66000000,住,1,70(含)-75歲,1135,5498873
201804,66000000,住,1,75(含)-80歲,501,1916861
201804,66000000,住,1,80(含)歲以上,391,2845553
201804,66000000,行,1,未滿20歲,1344,1100633
201804,66000000,行,1,20(含)-25歲,23109,15684836
201804,66000000,行,1,25(含)-30歲,71770,57690925
201804,66000000,行,1,30(含)-35歲,97993,90035337
201804,66000000,行,1,35(含)-40歲,120631,119633862
201804,66000000,行,1,40(含)-45歲,111383,119896139
201804,66000000,行,1,45(含)-50歲,108513,121178876
201804,66000000,行,1,50(含)-55歲,92323,103828582
201804,66000000,行,1,55(含)-60歲,68371,78881927
201804,66000000,行,1,60(含)-65歲,41859,47099352
201804,66000000,行,1,65(含)-70歲,22688,21761948
201804,66000000,行,1,70(含)-75歲,6731,5981233
201804,66000000,行,1,75(含)-80歲,3193,2366218
201804,66000000,行,1,80(含)歲以上,1411,1535455
201804,66000000,文教康樂,1,未滿20歲,404,1782917
201804,66000000,文教康樂,1,20(含)-25歲,12456,24966846
201804,66000000,文教康樂,1,25(含)-30歲,36375,90286668
201804,66000000,文教康樂,1,30(含)-35歲,38177,114503491
201804,66000000,文教康樂,1,35(含)-40歲,35583,121610959
201804,66000000,文教康樂,1,40(含)-45歲,27462,123422080
201804,66000000,文教康樂,1,45(含)-50歲,23608,122868075
201804,66000000,文教康樂,1,50(含)-55歲,19547,125998682
201804,66000000,文教康樂,1,55(含)-60歲,14562,119593762
201804,66000000,文教康樂,1,60(含)-65歲,9955,95802701
201804,66000000,文教康樂,1,65(含)-70歲,5922,64484280
201804,66000000,文教康樂,1,70(含)-75歲,1911,20728783
201804,66000000,文教康樂,1,75(含)-80歲,926,10286418
201804,66000000,文教康樂,1,80(含)歲以上,570,5610025
201804,66000000,百貨,1,未滿20歲,476,1180928
201804,66000000,百貨,1,20(含)-25歲,7940,20608120
201804,66000000,百貨,1,25(含)-30歲,26144,83470154
201804,66000000,百貨,1,30(含)-35歲,36142,119863070
201804,66000000,百貨,1,35(含)-40歲,40412,131242445
201804,66000000,百貨,1,40(含)-45歲,30814,100285785
201804,66000000,百貨,1,45(含)-50歲,24847,85897529
201804,66000000,百貨,1,50(含)-55歲,18898,80348443
201804,66000000,百貨,1,55(含)-60歲,12969,54327354
201804,66000000,百貨,1,60(含)-65歲,8018,33975801
201804,66000000,百貨,1,65(含)-70歲,4658,21783677
201804,66000000,百貨,1,70(含)-75歲,1432,7237604
201804,66000000,百貨,1,75(含)-80歲,662,3590497
201804,66000000,百貨,1,80(含)歲以上,416,1308289
201804,66000000,其他,1,未滿20歲,368,788869
201804,66000000,其他,1,20(含)-25歲,8464,22741323
201804,66000000,其他,1,25(含)-30歲,26862,95446689
201804,66000000,其他,1,30(含)-35歲,39964,147493675
201804,66000000,其他,1,35(含)-40歲,50798,199963659
201804,66000000,其他,1,40(含)-45歲,45638,198418004
201804,66000000,其他,1,45(含)-50歲,39884,186759133
201804,66000000,其他,1,50(含)-55歲,32543,163431927
201804,66000000,其他,1,55(含)-60歲,23684,137562708
201804,66000000,其他,1,60(含)-65歲,15202,96200147
201804,66000000,其他,1,65(含)-70歲,9287,54826811
201804,66000000,其他,1,70(含)-75歲,3204,19748252
201804,66000000,其他,1,75(含)-80歲,1497,11967958
201804,66000000,其他,1,80(含)歲以上,1074,8838374
201804,67000000,食,1,未滿20歲,435,359506
201804,67000000,食,1,20(含)-25歲,8423,7976114
201804,67000000,食,1,25(含)-30歲,25564,30458175
201804,67000000,食,1,30(含)-35歲,41390,50799238
201804,67000000,食,1,35(含)-40歲,56056,65782555
201804,67000000,食,1,40(含)-45歲,51851,65398470
201804,67000000,食,1,45(含)-50歲,46334,58847979
201804,67000000,食,1,50(含)-55歲,39869,50164197
201804,67000000,食,1,55(含)-60歲,29297,39447242
201804,67000000,食,1,60(含)-65歲,20189,25466096
201804,67000000,食,1,65(含)-70歲,13388,16318011
201804,67000000,食,1,70(含)-75歲,4939,6233640
201804,67000000,食,1,75(含)-80歲,2545,2922965
201804,67000000,食,1,80(含)歲以上,1522,2095101
201804,67000000,衣,1,未滿20歲,44,64124
201804,67000000,衣,1,20(含)-25歲,1066,2366462
201804,67000000,衣,1,25(含)-30歲,3051,6696849
201804,67000000,衣,1,30(含)-35歲,4565,9663703
201804,67000000,衣,1,35(含)-40歲,5287,11057620
201804,67000000,衣,1,40(含)-45歲,4358,9100133
201804,67000000,衣,1,45(含)-50歲,3341,7140293
201804,67000000,衣,1,50(含)-55歲,2568,5740314
201804,67000000,衣,1,55(含)-60歲,1582,3508241
201804,67000000,衣,1,60(含)-65歲,934,2573467
201804,67000000,衣,1,65(含)-70歲,459,1471645
201804,67000000,衣,1,70(含)-75歲,138,353388
201804,67000000,衣,1,75(含)-80歲,48,129561
201804,67000000,衣,1,80(含)歲以上,61,106854
201804,67000000,住,1,未滿20歲,72,687093
201804,67000000,住,1,20(含)-25歲,1420,5232597
201804,67000000,住,1,25(含)-30歲,5079,22338202
201804,67000000,住,1,30(含)-35歲,7925,41280166
201804,67000000,住,1,35(含)-40歲,10791,53280422
201804,67000000,住,1,40(含)-45歲,10626,55606185
201804,67000000,住,1,45(含)-50歲,9489,48771867
201804,67000000,住,1,50(含)-55歲,7997,45813273
201804,67000000,住,1,55(含)-60歲,5379,32982660
201804,67000000,住,1,60(含)-65歲,3564,26507897
201804,67000000,住,1,65(含)-70歲,2010,12037119
201804,67000000,住,1,70(含)-75歲,688,4470022
201804,67000000,住,1,75(含)-80歲,297,2107933
201804,67000000,住,1,80(含)歲以上,173,1100206
201804,67000000,行,1,未滿20歲,763,1142328
201804,67000000,行,1,20(含)-25歲,10792,7307662
201804,67000000,行,1,25(含)-30歲,32542,27998677
201804,67000000,行,1,30(含)-35歲,46385,44629421
201804,67000000,行,1,35(含)-40歲,58763,57654468
201804,67000000,行,1,40(含)-45歲,54304,58742581
201804,67000000,行,1,45(含)-50歲,48377,54986145
201804,67000000,行,1,50(含)-55歲,41253,48385169
201804,67000000,行,1,55(含)-60歲,30391,38979224
201804,67000000,行,1,60(含)-65歲,19538,22748774
201804,67000000,行,1,65(含)-70歲,10705,11546867
201804,67000000,行,1,70(含)-75歲,3134,3242716
201804,67000000,行,1,75(含)-80歲,1171,1228920
201804,67000000,行,1,80(含)歲以上,660,1347821
201804,67000000,文教康樂,1,未滿20歲,189,740051
201804,67000000,文教康樂,1,20(含)-25歲,5150,10058265
201804,67000000,文教康樂,1,25(含)-30歲,13988,31688294
201804,67000000,文教康樂,1,30(含)-35歲,16306,40028416
201804,67000000,文教康樂,1,35(含)-40歲,16594,56676254
201804,67000000,文教康樂,1,40(含)-45歲,12789,51354434
201804,67000000,文教康樂,1,45(含)-50歲,9263,46144968
201804,67000000,文教康樂,1,50(含)-55歲,6980,44908930
201804,67000000,文教康樂,1,55(含)-60歲,4706,39321399
